,Company,Source,Author,Title,URL,Publish_Date
1350,KIM,Business Insider,abitter@businessinsider.com (Alex Bitter),3 things plaguing Olaplex that have nothing to do with the hair loss lawsuit,https://www.businessinsider.com/olaplex-problems-salons-rival-products-lawsuit-2023-3,2023-03-20T14:24:27Z
1351,KIM,The Guardian,Graeme Wearden,UK house prices rose 1.1% in February; Greggs warns of cost inflation squeeze – business live,https://www.theguardian.com/business/live/2023/mar/07/uk-house-prices-rise-february-halifax-greggs-cost-inflation-squeeze-business-live,2023-03-07T07:48:59Z
1352,KIM,Bleacher Report,Adam Wells,NFL Draft 2023 Rumors: Jalen Carter Viewed as Unlikely to Fall Outside Top 10 Picks,https://bleacherreport.com/articles/10069297-nfl-draft-2023-rumors-jalen-carter-viewed-as-unlikely-to-fall-outside-top-10-picks,2023-03-18T18:12:28Z
1353,KMI,Motley Fool,newsfeedback@fool.com (Reuben Gregg Brewer),Is Kinder Morgan Stock a Buy?,https://www.fool.com/investing/2023/03/17/is-kinder-morgan-stock-a-buy/,2023-03-17T09:25:00Z
1354,KMI,Motley Fool,newsfeedback@fool.com (Reuben Brewer),"If You Invested $10,000 in Kinder Morgan a Decade Ago, This Is How Much You Would Have Today",https://www.fool.com/investing/2023/03/10/if-you-invested-10000-in-kinder-morgan-a-decade-ag/,2023-03-10T10:11:00Z
1355,KMI,Motley Fool,"newsfeedback@fool.com (Daniel Foelber, Scott Levine, and Lee Samaha)",3 High-Yield Infrastructure Stocks to Buy in March,https://www.fool.com/investing/2023/03/05/3-high-yield-infrastructure-stocks-to-buy-in-march/,2023-03-05T10:15:00Z
1356,KMI,Motley Fool,newsfeedback@fool.com (Neha Chamaria and Lee Samaha),Better Buy: Devon Energy vs. Kinder Morgan Stock,https://www.fool.com/investing/2023/04/01/better-buy-devon-energy-vs-kinder-morgan-stock/,2023-04-01T12:09:00Z
1357,KMI,Motley Fool,newsfeedback@fool.com (Reuben Gregg Brewer),"Kinder Morgan's Moving in the Right Direction, but Short of This 2020 Dividend Goal",https://www.fool.com/investing/2023/03/31/kinder-morgans-moving-in-the-right-direction-but-s/,2023-03-31T21:22:00Z
1358,KLAC,Biztoc.com,investors.com,Applied Materials Encroaches On ASML Business With New Chip Gear,https://biztoc.com/x/07150b502ac9d067,2023-03-02T03:24:05Z
1359,KLAC,MarketWatch,MarketWatch Automation,"Company Close Updates: KLA Corp. stock falls Monday, underperforms market",https://www.marketwatch.com/data-news/kla-corp-stock-falls-monday-underperforms-market-38f18c9e-66416fbd30ab,2023-03-06T22:04:00Z
1360,KLAC,MarketWatch,MarketWatch Automation,"Company Close Updates: KLA Corp. stock falls Friday, underperforms market",https://www.marketwatch.com/data-news/kla-corp-stock-falls-friday-underperforms-market-e4c98f30-dda2f4fd32ef,2023-03-24T21:05:14Z
1361,KLAC,MarketWatch,MarketWatch Automation,"Company Close Updates: KLA Corp. stock rises Wednesday, outperforms market",https://www.marketwatch.com/data-news/kla-corp-stock-rises-wednesday-outperforms-market-df49a199-8c34b3800284,2023-03-08T22:04:00Z
1362,KLAC,MarketWatch,MarketWatch Automation,Company Close Updates: Analog Devices Inc. stock outperforms market despite losses on the day,https://www.marketwatch.com/data-news/analog-devices-inc-stock-outperforms-market-despite-losses-on-the-day-2f752d2-158b735ee87b,2023-03-22T20:35:04Z
1363,KHC,Motley Fool,newsfeedback@fool.com (David Jagielski),Nasdaq Bear Market: These 3 Stocks Are Trading Below Their Book Values,https://www.fool.com/investing/2023/03/14/nasdaq-bear-market-stocks-trading-below-book/,2023-03-14T10:03:00Z
1364,KHC,Motley Fool,newsfeedback@fool.com (Will Ebiefung),Has Warren Buffett Lost His Touch? 2 Berkshire Stocks to Sell Now,https://www.fool.com/investing/2023/03/13/warren-buffett-lost-touch-2-berkshire-stocks-sell/,2023-03-13T12:10:00Z
1365,KHC,Motley Fool,newsfeedback@fool.com (Sean Williams),2 High-Yield Dividend Stocks to Buy Hand Over Fist and 1 to Avoid Like the Plague,https://www.fool.com/investing/2023/03/31/2-high-yield-dividend-stocks-to-buy-and-1-to-avoid/,2023-03-31T09:21:00Z
1366,KHC,Forbes,"Bill Stone, Contributor, 
 Bill Stone, Contributor
 https://www.forbes.com/sites/bill_stone/",5 Timeless Investment Lessons From Warren Buffett’s Annual Letter,https://www.forbes.com/sites/bill_stone/2023/03/12/5-timeless-investment-lessons-from-warren-buffetts-annual-letter/,2023-03-12T12:00:00Z
1367,KHC,Motley Fool,newsfeedback@fool.com (Reuben Gregg Brewer),2022 Wasn't All Bad for B&G Foods: 1 Key Positive Investors Should Watch,https://www.fool.com/investing/2023/03/30/2022-wasnt-all-bad-for-bg-foods-1-key-positive/,2023-03-30T13:30:00Z
1368,KR,Motley Fool,newsfeedback@fool.com (Motley Fool Transcribing),Kroger (KR) Q4 2022 Earnings Call Transcript,https://www.fool.com/earnings/call-transcripts/2023/03/02/kroger-kr-q4-2022-earnings-call-transcript/,2023-03-02T21:00:33Z
1369,KR,Motley Fool,newsfeedback@fool.com (Demitri Kalogeropoulos),3 Things About Costco Stock That Smart Investors Know,https://www.fool.com/investing/2023/03/10/3-things-about-costco-stock-smart-investors-know/,2023-03-10T17:00:00Z
1370,KR,Yahoo Entertainment,PR Newswire,"Thinking about trading options or stock in Costco, Kroger, Tesla, Target, or Chevron?",https://finance.yahoo.com/news/thinking-trading-options-stock-costco-143400717.html,2023-03-03T14:34:00Z
1371,KR,MarketWatch,Philip van Doorn,Deep Dive: 20 income-building stocks that the numbers say could become elite Dividend Aristocrats,https://www.marketwatch.com/story/20-income-building-stocks-that-the-numbers-say-could-become-elite-dividend-aristocrats-a16ecad6,2023-03-06T16:10:00Z
1372,KR,Motley Fool,newsfeedback@fool.com (Demitri Kalogeropoulos),Better Buy: Target vs. Kroger,https://www.fool.com/investing/2023/03/11/better-buy-target-vs-kroger/,2023-03-11T15:23:00Z
1373,LHX,Motley Fool,newsfeedback@fool.com (Rich Smith),How Much Are Space Stocks Worth?,https://www.fool.com/investing/2023/03/26/how-much-are-space-stocks-worth/,2023-03-26T11:07:00Z
1374,LHX,Yahoo Entertainment,"Aerojet Rocketdyne Holdings, Inc.",Aerojet Rocketdyne Stockholders Approve Proposed Acquisition by L3Harris,https://finance.yahoo.com/news/aerojet-rocketdyne-stockholders-approve-proposed-202100401.html,2023-03-16T20:21:00Z
1375,LHX,GlobeNewswire,"Aerojet Rocketdyne Holdings, Inc.",Aerojet Rocketdyne Stockholders Approve Proposed Acquisition by L3Harris,https://www.globenewswire.com/news-release/2023/03/16/2629202/19445/en/Aerojet-Rocketdyne-Stockholders-Approve-Proposed-Acquisition-by-L3Harris.html,2023-03-16T20:21:00Z
1376,LHX,Marketscreener.com,MarketScreener,L3Harris Statement on Second Request from Federal Trade Commission,https://www.marketscreener.com/quote/stock/L3HARRIS-TECHNOLOGIES-IN-60951433/news/L3Harris-Statement-on-Second-Request-from-Federal-Trade-Commission-43255700/?utm_medium=RSS&utm_content=20230315,2023-03-15T20:18:02Z
1377,LHX,Marketscreener.com,MarketScreener,L3Harris Statement on Aerojet Rocketdyne Shareholder Vote,https://www.marketscreener.com/quote/stock/L3HARRIS-TECHNOLOGIES-IN-60951433/news/L3Harris-Statement-on-Aerojet-Rocketdyne-Shareholder-Vote-43267348/?utm_medium=RSS&utm_content=20230316,2023-03-16T20:46:02Z
1378,LH,Iospress.com,,Trichloroethylene: An Invisible Cause of Parkinson’s Disease?,https://content.iospress.com/articles/journal-of-parkinsons-disease/jpd225047,2023-03-15T03:24:14Z
1379,LH,Yahoo Entertainment,Anjalee Khemlani,Cue Health's new lineup of tests joins growing at-home collection market,https://finance.yahoo.com/news/cue-healths-new-lineup-of-tests-joins-growing-at-home-collection-market-174934901.html,2023-03-19T17:49:34Z
1380,LH,Marketscreener.com,MarketScreener,PannErgy : event calendar for 2023 (modification),https://www.marketscreener.com/quote/stock/PANNERGY-NYRT-6491748/news/PannErgy-event-calendar-for-2023-modification-43216879/?utm_medium=RSS&utm_content=20230310,2023-03-10T21:32:27Z
1381,LH,Marketscreener.com,MarketScreener,PannErgy : event calendar for 2023 (modification),https://www.marketscreener.com/quote/stock/PANNERGY-NYRT-6491748/news/PannErgy-event-calendar-for-2023-modification-43216880/?utm_medium=RSS&utm_content=20230310,2023-03-10T21:32:27Z
1382,LH,Marketscreener.com,MarketScreener,Laboratory of America : Q1 2023 Laboratory Corporation of America Holdings Earnings Conference Call,https://www.marketscreener.com/quote/stock/LABORATORY-CORPORATION-OF-13392/news/Laboratory-of-America-Q1-2023-Laboratory-Corporation-of-America-Holdings-Earnings-Conference-Call-43393848/?utm_medium=RSS&utm_content=20230331,2023-03-31T13:09:49Z
1383,LRCX,MarketWatch,Philip van Doorn,Deep Dive: 20 income-building stocks that the numbers say could become elite Dividend Aristocrats,https://www.marketwatch.com/story/20-income-building-stocks-that-the-numbers-say-could-become-elite-dividend-aristocrats-a16ecad6,2023-03-06T16:10:00Z
1384,LRCX,Motley Fool,newsfeedback@fool.com (Billy Duberstein),"Got $3,000? 3 Tech Stocks to Buy and Hold for the Long Term",https://www.fool.com/investing/2023/03/12/got-3000-3-tech-stocks-buy-and-hold-for-long-term/,2023-03-12T11:30:00Z
1385,LRCX,Yahoo Entertainment,Simply Wall St,"At US$531, Is It Time To Put Lam Research Corporation (NASDAQ:LRCX) On Your Watch List?",https://finance.yahoo.com/news/us-531-time-put-lam-130019737.html,2023-03-31T13:00:19Z
1386,LRCX,Barron's,Angela Palumbo,Netflix and Other Stocks to Buy Before the Market Bottom,https://www.barrons.com/articles/netflix-ibm-verizon-stocks-to-buy-market-bottom-e7919bdd,2023-03-06T21:33:00Z
1387,LRCX,Marketscreener.com,MarketScreener,Lam Research Corporation Announces March 2023 Quarter Financial Conference Call,https://www.marketscreener.com/quote/stock/LAM-RESEARCH-CORPORATION-4877/news/Lam-Research-Corporation-Announces-March-2023-Quarter-Financial-Conference-Call-43386003/?utm_medium=RSS&utm_content=20230330,2023-03-30T20:06:10Z
1388,LW,ESPN,Sean Allen,Rankings update: Who will step up with Kirill Kaprizov out?,https://www.espn.com/fantasy/hockey/story/_/id/35850668/espn-nhl-fantasy-hockey-rankings-update-minnesota-wild-kirill-kaprizov,2023-03-13T16:05:04Z
1389,LW,ESPN,Sean Allen,Rankings update: Three post trade deadline power play QBs,https://www.espn.com/fantasy/hockey/story/_/id/35798428/espn-nhl-fantasy-hockey-rankings-update-power-play-qbs-oilers-capitals-wild,2023-03-06T17:07:37Z
1390,LW,Yahoo Entertainment,"Brownie's Marine Group, Inc.",Brownie’s Marine Group Announces 37.7% Increase in Revenues for Fiscal Year End 2022,https://finance.yahoo.com/news/brownie-marine-group-announces-37-201000669.html,2023-03-30T20:10:00Z
1391,LW,Yahoo Entertainment,Simply Wall St,"Calculating The Intrinsic Value Of Lamb Weston Holdings, Inc. (NYSE:LW)",https://finance.yahoo.com/news/calculating-intrinsic-value-lamb-weston-125506437.html,2023-03-18T12:55:06Z
1392,LW,Marketscreener.com,MarketScreener,Lamb Weston Holdings Declares Quarterly Dividend,https://www.marketscreener.com/quote/stock/LAMB-WESTON-HOLDINGS-INC-31862637/news/Lamb-Weston-Holdings-Declares-Quarterly-Dividend-43325796/?utm_medium=RSS&utm_content=20230324,2023-03-24T00:30:01Z
1393,LVS,Motley Fool,newsfeedback@fool.com (Micah Angel),Better Buy: MGM Resorts or Las Vegas Sands Stock?,https://www.fool.com/investing/2023/03/08/better-buy-mgm-resorts-or-las-vegas-sands-stock/,2023-03-08T10:18:00Z
1394,LVS,Motley Fool,newsfeedback@fool.com (Micah Angel),Better Buy: Wynn Resorts or Las Vegas Sands Stock?,https://www.fool.com/investing/2023/03/19/better-buy-wynn-resorts-or-las-vegas-sands-stock/,2023-03-19T09:25:00Z
1395,LVS,Motley Fool,newsfeedback@fool.com (Micah Angel),Better Buy: Caesars Entertainment or Las Vegas Sands Stock?,https://www.fool.com/investing/2023/03/08/better-buy-caesars-entertainment-or-las-vegas-sand/,2023-03-08T14:00:00Z
1396,LVS,Yahoo Entertainment,Soumya Eswaran,Here’s What Makes Las Vegas Sands Corp. (LVS) an Attractively Valued Opportunity,https://finance.yahoo.com/news/makes-las-vegas-sands-corp-060407621.html,2023-03-02T06:04:07Z
1397,LVS,Yahoo Entertainment,Soumya Eswaran,Will BJ’s Wholesale Club Holdings (BJ) Continue Strong Growth?,https://finance.yahoo.com/news/bj-wholesale-club-holdings-bj-091344798.html,2023-03-31T09:13:44Z
1398,LDOS,Yahoo Entertainment,Soumya Eswaran,Here’s Why Investors Hold Leidos Holdings (LDOS),https://finance.yahoo.com/news/why-investors-hold-leidos-holdings-084549376.html,2023-03-08T08:45:49Z
1399,LDOS,24/7 Wall St.,Lee Jackson,"Tuesday’s Top Analyst Upgrades and Downgrades: Alphabet, Caterpillar, Corning, Dish Network, KeyCorp, Nvidia, Pinterest, Roku, Tesla, Wynn Resorts and More",https://247wallst.com/investing/2023/03/28/tuesdays-top-analyst-upgrades-and-downgrades-alphabet-caterpillar-corning-digital-realty-trust-dish-network-keycorp-nvidia-pinterest-roku-tesla-wynn-resorts/,2023-03-28T12:46:38Z
1400,LDOS,Marketscreener.com,MarketScreener,Leidos to Participate in The J.P. Morgan 2023 Industrials Conference,https://www.marketscreener.com/quote/stock/LEIDOS-HOLDINGS-INC-14308164/news/Leidos-to-Participate-in-The-J-P-Morgan-2023-Industrials-Conference-43169893/?utm_medium=RSS&utm_content=20230306,2023-03-06T13:01:13Z
1401,LDOS,Marketscreener.com,MarketScreener,Leidos adds University of Michigan to hypersonic Mayhem program team,https://www.marketscreener.com/quote/stock/LEIDOS-HOLDINGS-INC-14308164/news/Leidos-adds-University-of-Michigan-to-hypersonic-Mayhem-program-team-43291365/?utm_medium=RSS&utm_content=20230320,2023-03-20T12:01:11Z
1402,LDOS,MarketWatch,MarketWatch Automation,"Company Close Updates: Leidos Holdings Inc. stock rises Wednesday, still underperforms market",https://www.marketwatch.com/data-news/leidos-holdings-inc-stock-rises-wednesday-still-underperforms-market-d7943425-6346ab28ea1d,2023-03-29T21:06:04Z
1403,LEN,Motley Fool,newsfeedback@fool.com (Motley Fool Transcribing),Lennar (LEN) Q1 2023 Earnings Call Transcript,https://www.fool.com/earnings/call-transcripts/2023/03/15/lennar-len-q1-2023-earnings-call-transcript/,2023-03-15T21:30:20Z
1404,LEN,Autoblog,Ronan Glon,"BMW R18 B Heavy Duty is a head-turning, flat-twin-powered custom bike",https://www.autoblog.com/2023/03/14/bmw-motorrad-r18b-heavy-duty-motorcycle/,2023-03-14T15:11:00Z
1405,LEN,The A.V. Club,William Hughes,Tyra Banks is leaving Dancing With The Stars,https://www.avclub.com/tyra-banks-is-leaving-dancing-with-the-stars-1850238678,2023-03-17T20:43:00Z
1406,LEN,Yahoo Entertainment,Simply Wall St,Harn Len Corporation Bhd (KLSE:HARNLEN) Stock's Been Sliding But Fundamentals Look Decent: Will The Market Correct The Share Price In The Future?,https://finance.yahoo.com/news/harn-len-corporation-bhd-klse-000415498.html,2023-03-03T00:04:15Z
1407,LEN,Forbes,"Richard Henry Suttmeier, Contributor, 
 Richard Henry Suttmeier, Contributor
 https://www.forbes.com/sites/richardhenrysuttmeier/",Homebuilder Stocks Have Solid Gains Since Their June 2022 Lows. Three Of Five That I Follow Are Also In Correction Territory. Here’s How To Trade Them,https://www.forbes.com/sites/richardhenrysuttmeier/2023/03/06/homebuilder-stocks-have-solid-gains-since-their-june-2022-lows-three-of-five-that-i-follow-are-also-in-correction-territory-heres-how-to-trade-them/,2023-03-06T19:09:42Z
1408,LNC,Motley Fool,newsfeedback@fool.com (Reuben Gregg Brewer),This Dividend-Focused ETF Is Not a Good Dividend Investment,https://www.fool.com/investing/2023/03/30/dividend-focused-etf-not-good-investment-pfm/,2023-03-30T09:15:00Z
1409,LNC,Yahoo Entertainment,"Matinas BioPharma Holdings, Inc.",Matinas BioPharma Reports 2022 Financial Results and Provides a Business Update,https://finance.yahoo.com/news/matinas-biopharma-reports-2022-financial-200500197.html,2023-03-15T20:05:00Z
1410,LNC,Yahoo Entertainment,Insider Monkey Transcripts,"Matinas BioPharma Holdings, Inc. (AMEX:MTNB) Q4 2022 Earnings Call Transcript",https://finance.yahoo.com/news/matinas-biopharma-holdings-inc-amex-071226879.html,2023-03-18T07:12:26Z
1411,LNC,Investopedia,Staff Author,Markets Dip as Fed Raises Rates Despite Banking Concerns,https://www.investopedia.com/markets-dip-as-fed-raises-rates-despite-banking-concerns-7370263,2023-03-22T21:35:09Z
1412,LNC,GlobeNewswire,"Matinas BioPharma Holdings, Inc.",Matinas BioPharma Reports 2022 Financial Results and Provides a Business Update,https://www.globenewswire.com/news-release/2023/03/15/2628143/32419/en/Matinas-BioPharma-Reports-2022-Financial-Results-and-Provides-a-Business-Update.html,2023-03-15T20:05:00Z
1413,LIN,Time,MICHAEL LIEDTKE / AP,Silicon Valley Bank’s Demise Disrupts the Disruptors in Tech,https://time.com/6262623/svb-collapse-tech-disruptors/,2023-03-14T11:54:46Z
1414,LIN,Motley Fool,newsfeedback@fool.com (Eric Volkman),Why Taiwan Semiconductor Stock Drifted Higher Today,https://www.fool.com/investing/2023/03/13/why-taiwan-semiconductor-stock-drifted-higher-toda/,2023-03-13T22:59:18Z
1415,LIN,Motley Fool,newsfeedback@fool.com (Demitri Kalogeropoulos),Why Opera Stock Jumped This Week,https://www.fool.com/investing/2023/03/03/why-opera-stock-jumped-this-week/,2023-03-03T13:48:00Z
1416,LIN,Food52.com,Food52,The Food52 Spring Refresh Sale Is Happening Now—Here Are 20 of Our Top Discounted Items,https://food52.com/blog/27844-march-2023-food52-shop-sale,2023-03-13T21:20:21Z
1417,LIN,Yahoo Entertainment,"Pei Li, Jane Zhang and Charlotte Yang","Alibaba, JD.com Awaken China Tech’s Long-Dormant IPO Machine",https://finance.yahoo.com/news/alibaba-jd-com-awaken-china-045138133.html,2023-03-31T04:51:38Z
1418,LYV,Motley Fool,newsfeedback@fool.com (Keithen Drury),Live Nation Ticket Fees Are Sky-High. Here's What That Means for the Stock,https://www.fool.com/investing/2023/03/02/live-nation-ticket-fees-are-sky-high-heres-what-th/,2023-03-02T14:00:00Z
1419,LYV,Yahoo Entertainment,Simply Wall St,"Is Now The Time To Look At Buying Live Nation Entertainment, Inc. (NYSE:LYV)?",https://finance.yahoo.com/news/now-time-look-buying-live-132314359.html,2023-03-12T13:23:14Z
1420,LYV,Biztoc.com,marketbeat.com,Endeavor Continues to Choke Out the Bears,https://biztoc.com/x/5979eb2b0410d60f,2023-03-15T12:02:31Z
1421,LYV,Marketscreener.com,MarketScreener,Live Nation Entertainment : Announces Acquisition Of Majority Interest In Clockenflap Festivals And Clockenflap Presents In Hong Kong,https://www.marketscreener.com/quote/stock/LIVE-NATION-ENTERTAINMENT-13449/news/Live-Nation-Entertainment-Announces-Acquisition-Of-Majority-Interest-In-Clockenflap-Festivals-And-43305417/?utm_medium=RSS&utm_content=20230322,2023-03-22T01:21:03Z
1422,LYV,Thefly.com,,"Street Wrap: Today's Top 15 Upgrades, Downgrades, Initiations",https://thefly.com/permalinks/entry.php/id3683950/ROST;SPOT;ENPH;NKE;META;INVH;DHI;WIT;ALT;LAZR;LYV;NXT;HWM;ASO;CHPT-Street-Wrap-Todays-Top--Upgrades-Downgrades-Initiations,2023-03-22T13:54:59Z
1423,LKQ,Marketscreener.com,MarketScreener,LKQ : 2023 Proxy Statement,https://www.marketscreener.com/quote/stock/LKQ-CORPORATION-40328841/news/LKQ-2023-Proxy-Statement-43296043/?utm_medium=RSS&utm_content=20230321,2023-03-21T01:11:04Z
1424,LKQ,Marketscreener.com,MarketScreener,Uni Select : Letter of Transmittal,https://www.marketscreener.com/quote/stock/UNI-SELECT-INC-1412070/news/Uni-Select-Letter-of-Transmittal-43370911/?utm_medium=RSS&utm_content=20230329,2023-03-29T15:18:19Z
1425,LKQ,MarketWatch,MarketWatch Automation,"Company Close Updates: LKQ Corp. stock falls Friday, underperforms market",https://www.marketwatch.com/data-news/lkq-corp-stock-falls-friday-underperforms-market-51995600-b1241fef97e6,2023-03-17T21:07:43Z
1426,LKQ,MarketWatch,MarketWatch Automation,"Company Close Updates: LKQ Corp. stock falls Monday, underperforms market",https://www.marketwatch.com/data-news/lkq-corp-stock-falls-monday-underperforms-market-56f49219-049d80baa565,2023-03-13T21:07:05Z
1427,LMT,Forbes,"Trefis Team, Contributor, 
 Trefis Team, Contributor
 https://www.forbes.com/sites/greatspeculations/people/trefis/",Is General Electric Stock A Better Pick Over Its Sector Peer?,https://www.forbes.com/sites/greatspeculations/2023/03/07/is-general-electric-stock-a-better-pick-over-its-sector-peer/,2023-03-07T11:00:00Z
1428,LMT,Motley Fool,newsfeedback@fool.com (Rich Smith),Why Terran Orbital Stock Soared Then Soured,https://www.fool.com/investing/2023/03/21/why-terran-orbital-stock-soared-then-soured/,2023-03-21T17:51:51Z
1429,LMT,Motley Fool,newsfeedback@fool.com (Rich Smith),How Much Are Space Stocks Worth?,https://www.fool.com/investing/2023/03/26/how-much-are-space-stocks-worth/,2023-03-26T11:07:00Z
1430,LMT,Motley Fool,newsfeedback@fool.com (Courtney Carlsen),Early Retirement Portfolio: 3 Dividend Stocks to Buy With No Hesitation,https://www.fool.com/investing/2023/03/21/early-retirement-portfolio-3-dividend-stocks-to-bu/,2023-03-21T14:51:00Z
1431,LMT,Motley Fool,newsfeedback@fool.com (Rich Smith),Northrop's Space Business Is About to Get $2 Billion Bigger,https://www.fool.com/investing/2023/03/25/northrops-space-business-is-about-to-get-2-billion/,2023-03-25T11:07:00Z
1432,L,The Guardian,Kathleen Stock,I came out late – only to find that lesbians had slipped to the back of the queue | Kathleen Stock,https://www.theguardian.com/commentisfree/2023/mar/12/i-came-out-late-only-to-findlesbians-slipped-back-of-queue,2023-03-12T09:30:44Z
1433,L,The Guardian,Alan Connor,Cryptic crosswords for beginners: one to a hundred – when clues use the % sign,https://www.theguardian.com/crosswords/crossword-blog/2023/mar/20/cryptic-crosswords-for-beginners-one-to-a-hundred-when-clues-use-the-sign,2023-03-20T12:57:19Z
1434,L,Substack.com,Digg Editors,Taking The L When The L Is Leeks,https://whatsthatyourecookingthea.substack.com/p/taking-the-l-when-the-l-is-leeks,2023-03-08T11:08:45Z
1435,L,CNET,Michelle Honeyager,12 Best Probiotic Foods for Gut Health - CNET,https://www.cnet.com/health/nutrition/12-best-probiotic-foods-for-gut-health/,2023-03-04T21:11:21Z
1436,L,NPR,Jaclyn Diaz,"For 40 years, Silicon Valley Bank was a tech industry icon. It collapsed in just days",https://www.npr.org/2023/03/15/1163269781/silicon-valley-bank-svb-collapse-history,2023-03-15T09:00:53Z
1437,LOW,Google News,,Nikola tumbles to record low on $100 million stock sale - Reuters,https://consent.google.com/ml?continue=https://news.google.com/rss/articles/CBMicmh0dHBzOi8vd3d3LnJldXRlcnMuY29tL2J1c2luZXNzL2F1dG9zLXRyYW5zcG9ydGF0aW9uL25pa29sYS10dW1ibGVzLXJlY29yZC1sb3ctMTAwLW1pbGxpb24tc3RvY2stc2FsZS0yMDIzLTAzLTMxL9IBAA?oc%3D5&gl=FR&hl=en-US&cm=2&pc=n&src=1,2023-03-31T15:14:00Z
1438,LOW,Google News,,First Republic's marginal gains keep stock close to record-low levels - Reuters,https://consent.google.com/ml?continue=https://news.google.com/rss/articles/CBMidmh0dHBzOi8vd3d3LnJldXRlcnMuY29tL2J1c2luZXNzL2ZpbmFuY2UvZmlyc3QtcmVwdWJsaWNzLW1hcmdpbmFsLWdhaW5zLWtlZXAtc3RvY2stY2xvc2UtcmVjb3JkLWxvdy1sZXZlbHMtMjAyMy0wMy0yMy_SAQA?oc%3D5&gl=FR&hl=en-US&cm=2&pc=n&src=1,2023-03-23T14:53:00Z
1439,LOW,Business Insider,Matthew Fox,There's a simple reason why it's very likely that the stock market bottomed in October,https://markets.businessinsider.com/news/stocks/stock-market-likely-bottom-october-fundstrat-new-bull-rally-sp500-2023-3,2023-03-31T17:35:35Z
1440,LOW,Business Insider,mfox@businessinsider.com (Matthew Fox),The stock market just flashed the first sign that investors think the Silicon Valley Bank crisis is over,https://markets.businessinsider.com/news/stocks/stock-market-signals-silicon-valley-banking-crisis-over-volatility-vix-2023-3,2023-03-29T14:19:03Z
1441,LOW,Business Insider,ztayeb@businessinsider.com (Zahra Tayeb),"Credit Suisse shares tumble more than 20%, leading a plunge in European bank stocks",https://markets.businessinsider.com/news/stocks/credit-suisse-shares-plungesaudi-backer-rules-out-more-investment-2023-3,2023-03-15T11:21:59Z
1442,LUMN,Motley Fool,newsfeedback@fool.com (Eric Volkman),Why Lumen Technologies Stock Blasted 4% Higher on Monday,https://www.fool.com/investing/2023/03/06/why-lumen-technologies-stock-blasted-4-higher-on-m/,2023-03-07T00:05:21Z
1443,LUMN,Motley Fool,newsfeedback@fool.com (Chris Neiger),Why Lumen Stock Is Falling Fast Today,https://www.fool.com/investing/2023/03/07/why-lumen-stock-is-falling-fast-today/,2023-03-07T17:18:59Z
1444,LUMN,Motley Fool,newsfeedback@fool.com (Anders Bylund),Why Lumen Technologies Stock Plummeted (Again) in February,https://www.fool.com/investing/2023/03/06/why-lumen-technologies-plummeted-again-in-february/,2023-03-07T02:43:02Z
1445,LUMN,MarketWatch,Philip van Doorn,Deep Dive: These stocks fared the worst as Powell pushed the market down Tuesday,https://www.marketwatch.com/story/these-stocks-fared-the-worst-as-powell-pushed-the-market-down-tuesday-1744d0a,2023-03-07T21:59:00Z
1446,LUMN,Motley Fool,newsfeedback@fool.com (Leo Sun),Is It Time to Buy the S&P 500's 4 Worst-Performing Stocks of 2023?,https://www.fool.com/investing/2023/03/05/time-to-buy-sp-500s-worst-performing-stocks-2023/,2023-03-05T12:38:00Z
1447,LYB,24/7 Wall St.,Lee Jackson,Why 7 ‘Strong Buy’ Big-Dividend Value Stocks Can Weather the Ongoing Bear Market,https://247wallst.com/investing/2023/03/27/why-7-strong-buy-big-dividend-value-stocks-can-weather-the-ongoing-bear-market/,2023-03-27T11:11:23Z
1448,LYB,24/7 Wall St.,Lee Jackson,"Tuesday’s Top Analyst Upgrades and Downgrades: Conagra, Dell, Dow, EA, HPE, New York Community Bancorp, UBS, US Bancorp and More",https://247wallst.com/investing/2023/03/21/tuesday-upgrades-downgrades-conagra-brands-dell-technologies-dow-electronic-arts-enphase-energy-hewlett-packard-enterprise-new-york-community-bancorp-prologis-sea-ubs-u-s-bancorp-westrock/,2023-03-21T12:51:57Z
1449,LYB,Biztoc.com,seekingalpha.com,Dow Stock: 4 Reasons Why I Am Buying (NYSE:DOW),https://biztoc.com/x/4de5c77e0d683a79,2023-03-29T08:40:05Z
1450,LYB,Yahoo Entertainment,Simply Wall St,An Intrinsic Calculation For LyondellBasell Industries N.V. (NYSE:LYB) Suggests It's 22% Undervalued,https://finance.yahoo.com/news/intrinsic-calculation-lyondellbasell-industries-n-140011707.html,2023-03-06T14:00:11Z
1451,LYB,Marketscreener.com,MarketScreener,"LyondellBasell to Host Capital Markets Day on March 14, 2023",https://www.marketscreener.com/quote/stock/LYONDELLBASELL-INDUSTRIES-6742278/news/LyondellBasell-to-Host-Capital-Markets-Day-on-March-14-2023-43179568/?utm_medium=RSS&utm_content=20230307,2023-03-07T11:31:05Z
1452,MTB,Motley Fool,newsfeedback@fool.com (Bram Berkowitz),M&T Bank's Stock Is Starting to Turn the Corner,https://www.fool.com/investing/2023/03/08/mt-banks-stock-is-starting-to-turn-the-corner/,2023-03-08T13:28:00Z
1453,MTB,MarketWatch,Michael Brush,"Michael Brush: If battered bank stocks look tempting now, these buying tips can help you cash in",https://www.marketwatch.com/story/if-battered-bank-stocks-look-tempting-now-these-buying-tips-can-help-you-cash-in-53943e24,2023-03-15T15:29:00Z
